"","row","ID","age","gender","natLang","order","condition","cardinality","adjective","type","subtype","shape","display","sentence","response","time","code","conditionC","meanScore","sd","zScore","adjType","new.adj","item"
"2156",2156,"5f3f1c283b11702080d443bb",37,"Female","English",36,"CRISP","4","COMPARATIVE","target","","circle","[7-1-2-6]","This is the smaller circle.",4,4567,1598181541,"CRISP-4-COMPARATIVE",6.25,1.25131509768092,-1.79810824960872,"smaller","small","circle-small"
"2157",2157,"5f3f1c283b11702080d443bb",37,"Female","English",38,"PROGRESSIVE","4","COMPARATIVE","target","","cone","[1-7-5-3]","This is the taller cone.",4,6511,1598181541,"PROGRESSIVE-4-COMPARATIVE",6.25,1.25131509768092,-1.79810824960872,"taller","tall","cone-tall"
"2158",2158,"5f3f1c283b11702080d443bb",37,"Female","English",39,"COARSE","4","COMPARATIVE","target","","heart","[2-1-7-3]","This is the smaller heart.",4,6169,1598181541,"COARSE-4-COMPARATIVE",6.25,1.25131509768092,-1.79810824960872,"smaller","small","heart-small"
"2159",2159,"5f40442792000717762de583",22,"Male","English",0,"PROGRESSIVE","3","SUPERLATIVE","target","","triangle","[5-3-7]","This is the smallest triangle.",7,5190,1511430996,"PROGRESSIVE-3-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"smallest","small","triangle-small"
"2160",2160,"5f40442792000717762de583",22,"Male","English",2,"CRISP","2","COMPARATIVE","target","","pentagon","[6-7]","This is the bigger pentagon.",7,13826,1511430996,"CRISP-2-COMPARATIVE",6.6,0.820782681668123,0.487339717240449,"bigger","big","pentagon-big"
"2161",2161,"5f40442792000717762de583",22,"Male","English",3,"CRISP","4","SUPERLATIVE","target","","triangle","[1-6-7-2]","This is the biggest triangle.",7,6129,1511430996,"CRISP-4-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"biggest","big","triangle-big"
"2162",2162,"5f40442792000717762de583",22,"Male","English",4,"PROGRESSIVE","4","SUPERLATIVE","target","","diamond","[7-5-3-1]","This is the smallest diamond.",7,3175,1511430996,"PROGRESSIVE-4-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"smallest","small","diamond-small"
"2163",2163,"5f40442792000717762de583",22,"Male","English",8,"COARSE","3","COMPARATIVE","target","","cylinder","[3-7-2]","This is the taller cylinder.",5,11715,1511430996,"COARSE-3-COMPARATIVE",6.6,0.820782681668123,-1.94935886896179,"taller","tall","cylinder-tall"
"2164",2164,"5f40442792000717762de583",22,"Male","English",12,"PROGRESSIVE","2","COMPARATIVE","target","","cone","[7-5]","This is the taller cone.",7,2595,1511430996,"PROGRESSIVE-2-COMPARATIVE",6.6,0.820782681668123,0.487339717240449,"taller","tall","cone-tall"
"2165",2165,"5f40442792000717762de583",22,"Male","English",15,"COARSE","3","SUPERLATIVE","target","","diamond","[7-3-2]","This is the biggest diamond.",7,2162,1511430996,"COARSE-3-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"biggest","big","diamond-big"
"2166",2166,"5f40442792000717762de583",22,"Male","English",18,"CRISP","2","SUPERLATIVE","target","","circle","[7-6]","This is the smallest circle.",7,3372,1511430996,"CRISP-2-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"smallest","small","circle-small"
"2167",2167,"5f40442792000717762de583",22,"Male","English",19,"COARSE","2","SUPERLATIVE","target","","circle","[3-7]","This is the biggest circle.",7,1941,1511430996,"COARSE-2-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"biggest","big","circle-big"
"2168",2168,"5f40442792000717762de583",22,"Male","English",23,"PROGRESSIVE","4","COMPARATIVE","target","","cylinder","[1-7-3-5]","This is the shorter cylinder.",7,3042,1511430996,"PROGRESSIVE-4-COMPARATIVE",6.6,0.820782681668123,0.487339717240449,"shorter","short","cylinder-short"
"2169",2169,"5f40442792000717762de583",22,"Male","English",24,"COARSE","3","SUPERLATIVE","target","","cone","[3-7-2]","This is the shortest cone.",7,2928,1511430996,"COARSE-3-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"shortest","short","cone-short"
"2170",2170,"5f40442792000717762de583",22,"Male","English",28,"COARSE","4","SUPERLATIVE","target","","heart","[7-1-3-2]","This is the biggest heart.",7,2430,1511430996,"COARSE-4-SUPERLATIVE",6.6,0.820782681668123,0.487339717240449,"biggest","big","heart-big"
"2171",2171,"5f40442792000717762de583",22,"Male","English",31,"COARSE","4","COMPARATIVE","target","","pentagon","[7-1-3-2]","This is the smaller pentagon.",5,4792,1511430996,"COARSE-4-COMPARATIVE",6.6,0.820782681668123,-1.94935886896179,"smaller","small","pentagon-small"
"2172",2172,"5f40442792000717762de583",22,"Male","English",39,"COARSE","2","COMPARATIVE","target","","heart","[3-7]","This is the smaller heart.",7,2874,1511430996,"COARSE-2-COMPARATIVE",6.6,0.820782681668123,0.487339717240449,"smaller","small","heart-small"
"2173",2173,"5f40f13477e59c0250cdbd0e",20,"Male","English",3,"CRISP","2","COMPARATIVE","target","","cylinder","[7-6]","This is the taller cylinder.",7,3915,1103130153,"CRISP-2-COMPARATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"taller","tall","cylinder-tall"
"2174",2174,"5f40f13477e59c0250cdbd0e",20,"Male","English",4,"COARSE","4","COMPARATIVE","target","","circle","[3-7-2-1]","This is the smaller circle.",6,10139,1103130153,"COARSE-4-COMPARATIVE",6.72222222222222,0.460888598962477,-1.56702123647242,"smaller","small","circle-small"
"2175",2175,"5f40f13477e59c0250cdbd0e",20,"Male","English",13,"COARSE","4","SUPERLATIVE","target","","diamond","[2-3-7-1]","This is the biggest diamond.",7,3179,1103130153,"COARSE-4-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"biggest","big","diamond-big"
"2176",2176,"5f40f13477e59c0250cdbd0e",20,"Male","English",14,"CRISP","4","SUPERLATIVE","target","","heart","[6-1-2-7]","This is the biggest heart.",7,3353,1103130153,"CRISP-4-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"biggest","big","heart-big"
"2177",2177,"5f40f13477e59c0250cdbd0e",20,"Male","English",17,"CRISP","4","COMPARATIVE","target","","diamond","[2-6-1-7]","This is the smaller diamond.",6,3375,1103130153,"CRISP-4-COMPARATIVE",6.72222222222222,0.460888598962477,-1.56702123647242,"smaller","small","diamond-small"
"2178",2178,"5f40f13477e59c0250cdbd0e",20,"Male","English",18,"COARSE","3","COMPARATIVE","target","","pentagon","[7-3-2]","This is the smaller pentagon.",6,4058,1103130153,"COARSE-3-COMPARATIVE",6.72222222222222,0.460888598962477,-1.56702123647242,"smaller","small","pentagon-small"
"2179",2179,"5f40f13477e59c0250cdbd0e",20,"Male","English",21,"PROGRESSIVE","2","SUPERLATIVE","target","","circle","[5-7]","This is the biggest circle.",7,2403,1103130153,"PROGRESSIVE-2-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"biggest","big","circle-big"
"2180",2180,"5f40f13477e59c0250cdbd0e",20,"Male","English",24,"COARSE","3","SUPERLATIVE","target","","cone","[7-3-2]","This is the shortest cone.",7,5022,1103130153,"COARSE-3-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"shortest","short","cone-short"
"2181",2181,"5f40f13477e59c0250cdbd0e",20,"Male","English",26,"CRISP","2","SUPERLATIVE","target","","triangle","[6-7]","This is the biggest triangle.",7,2004,1103130153,"CRISP-2-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"biggest","big","triangle-big"
"2182",2182,"5f40f13477e59c0250cdbd0e",20,"Male","English",27,"PROGRESSIVE","3","SUPERLATIVE","target","","cylinder","[3-7-5]","This is the shortest cylinder.",7,2370,1103130153,"PROGRESSIVE-3-SUPERLATIVE",6.72222222222222,0.460888598962477,0.602700475566316,"shortest","short","cylinder-short"
"2183",2183,"5f40f13477e59c0250cdbd0e",20,"Male","English",32,"PROGRESSIVE","2","COMPARATIVE","target","","pentagon","[5-7]","This is the bigger pentagon.",6,2822,1103130153,"PROGRESSIVE-2-COMPARATIVE",6.72222222222222,0.460888598962477,-1.56702123647242,"bigger","big","pentagon-big"
"2184",2184,"5f41b3e5d54b8c16a59402f1",26,"Female","English",0,"COARSE","3","SUPERLATIVE","target","","heart","[2-7-3]","This is the smallest heart.",7,5641,1410238567,"COARSE-3-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"smallest","small","heart-small"
"2185",2185,"5f41b3e5d54b8c16a59402f1",26,"Female","English",6,"COARSE","4","SUPERLATIVE","target","","pentagon","[1-2-3-7]","This is the biggest pentagon.",7,3830,1410238567,"COARSE-4-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"biggest","big","pentagon-big"
"2186",2186,"5f41b3e5d54b8c16a59402f1",26,"Female","English",9,"PROGRESSIVE","3","COMPARATIVE","target","","circle","[7-5-3]","This is the smaller circle.",5,5006,1410238567,"PROGRESSIVE-3-COMPARATIVE",6.4,0.820782681668123,-1.70568901034157,"smaller","small","circle-small"
"2187",2187,"5f41b3e5d54b8c16a59402f1",26,"Female","English",14,"PROGRESSIVE","2","COMPARATIVE","target","","pentagon","[5-7]","This is the smaller pentagon.",7,7038,1410238567,"PROGRESSIVE-2-COMPARATIVE",6.4,0.820782681668123,0.731009575860672,"smaller","small","pentagon-small"
"2188",2188,"5f41b3e5d54b8c16a59402f1",26,"Female","English",15,"CRISP","4","SUPERLATIVE","target","","heart","[7-1-6-2]","This is the biggest heart.",7,3849,1410238567,"CRISP-4-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"biggest","big","heart-big"
"2189",2189,"5f41b3e5d54b8c16a59402f1",26,"Female","English",18,"COARSE","3","SUPERLATIVE","target","","cone","[3-2-7]","This is the tallest cone.",7,3432,1410238567,"COARSE-3-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"tallest","tall","cone-tall"
"2190",2190,"5f41b3e5d54b8c16a59402f1",26,"Female","English",19,"COARSE","2","SUPERLATIVE","target","","triangle","[3-7]","This is the smallest triangle.",7,3113,1410238567,"COARSE-2-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"smallest","small","triangle-small"
"2191",2191,"5f41b3e5d54b8c16a59402f1",26,"Female","English",20,"CRISP","2","SUPERLATIVE","target","","cone","[6-7]","This is the shortest cone.",6,5855,1410238567,"CRISP-2-SUPERLATIVE",6.4,0.820782681668123,-0.487339717240449,"shortest","short","cone-short"
"2192",2192,"5f41b3e5d54b8c16a59402f1",26,"Female","English",21,"PROGRESSIVE","3","SUPERLATIVE","target","","diamond","[5-7-3]","This is the biggest diamond.",7,7250,1410238567,"PROGRESSIVE-3-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"biggest","big","diamond-big"
"2193",2193,"5f41b3e5d54b8c16a59402f1",26,"Female","English",30,"CRISP","3","COMPARATIVE","target","","cylinder","[7-2-6]","This is the taller cylinder.",5,3976,1410238567,"CRISP-3-COMPARATIVE",6.4,0.820782681668123,-1.70568901034157,"taller","tall","cylinder-tall"
"2194",2194,"5f41b3e5d54b8c16a59402f1",26,"Female","English",33,"COARSE","2","SUPERLATIVE","target","","triangle","[7-3]","This is the biggest triangle.",6,5075,1410238567,"COARSE-2-SUPERLATIVE",6.4,0.820782681668123,-0.487339717240449,"biggest","big","triangle-big"
"2195",2195,"5f41b3e5d54b8c16a59402f1",26,"Female","English",34,"PROGRESSIVE","4","SUPERLATIVE","target","","cylinder","[1-5-7-3]","This is the shortest cylinder.",7,2725,1410238567,"PROGRESSIVE-4-SUPERLATIVE",6.4,0.820782681668123,0.731009575860672,"shortest","short","cylinder-short"
"2196",2196,"5f41b3e5d54b8c16a59402f1",26,"Female","English",36,"CRISP","2","COMPARATIVE","target","","diamond","[6-7]","This is the smaller diamond.",7,4799,1410238567,"CRISP-2-COMPARATIVE",6.4,0.820782681668123,0.731009575860672,"smaller","small","diamond-small"
"2197",2197,"5f41b3e5d54b8c16a59402f1",26,"Female","English",39,"COARSE","3","COMPARATIVE","target","","circle","[7-3-2]","This is the bigger circle.",6,4231,1410238567,"COARSE-3-COMPARATIVE",6.4,0.820782681668123,-0.487339717240449,"bigger","big","circle-big"
"2198",2198,"5f430156a3886117a286febf",35,"Male","English",1,"CRISP","2","SUPERLATIVE","target","","triangle","[6-7]","This is the biggest triangle.",6,7130,949220574,"CRISP-2-SUPERLATIVE",5.5,1.43270079882276,0.348991220226056,"biggest","big","triangle-big"
"2199",2199,"5f430156a3886117a286febf",35,"Male","English",2,"COARSE","2","COMPARATIVE","target","","heart","[3-7]","This is the smaller heart.",7,3464,949220574,"COARSE-2-COMPARATIVE",5.5,1.43270079882276,1.04697366067817,"smaller","small","heart-small"
"2200",2200,"5f430156a3886117a286febf",35,"Male","English",4,"CRISP","3","COMPARATIVE","target","","triangle","[2-6-7]","This is the smaller triangle.",5,3919,949220574,"CRISP-3-COMPARATIVE",5.5,1.43270079882276,-0.348991220226056,"smaller","small","triangle-small"
"2201",2201,"5f430156a3886117a286febf",35,"Male","English",5,"CRISP","4","COMPARATIVE","target","","circle","[6-7-1-2]","This is the bigger circle.",4,5458,949220574,"CRISP-4-COMPARATIVE",5.5,1.43270079882276,-1.04697366067817,"bigger","big","circle-big"
"2202",2202,"5f430156a3886117a286febf",35,"Male","English",6,"COARSE","4","COMPARATIVE","target","","circle","[1-2-7-3]","This is the smaller circle.",4,3130,949220574,"COARSE-4-COMPARATIVE",5.5,1.43270079882276,-1.04697366067817,"smaller","small","circle-small"
"2203",2203,"5f430156a3886117a286febf",35,"Male","English",15,"COARSE","2","SUPERLATIVE","target","","cylinder","[3-7]","This is the tallest cylinder.",5,3364,949220574,"COARSE-2-SUPERLATIVE",5.5,1.43270079882276,-0.348991220226056,"tallest","tall","cylinder-tall"
"2204",2204,"5f430156a3886117a286febf",35,"Male","English",22,"COARSE","2","SUPERLATIVE","target","","cone","[7-3]","This is the tallest cone.",6,3227,949220574,"COARSE-2-SUPERLATIVE",5.5,1.43270079882276,0.348991220226056,"tallest","tall","cone-tall"
"2205",2205,"5f430156a3886117a286febf",35,"Male","English",24,"COARSE","3","SUPERLATIVE","target","","cone","[7-3-2]","This is the shortest cone.",6,8002,949220574,"COARSE-3-SUPERLATIVE",5.5,1.43270079882276,0.348991220226056,"shortest","short","cone-short"
"2206",2206,"5f430156a3886117a286febf",35,"Male","English",26,"CRISP","2","COMPARATIVE","target","","diamond","[6-7]","This is the bigger diamond.",7,3845,949220574,"CRISP-2-COMPARATIVE",5.5,1.43270079882276,1.04697366067817,"bigger","big","diamond-big"
"2207",2207,"5f430156a3886117a286febf",35,"Male","English",28,"PROGRESSIVE","3","SUPERLATIVE","target","","pentagon","[5-3-7]","This is the smallest pentagon.",6,3129,949220574,"PROGRESSIVE-3-SUPERLATIVE",5.5,1.43270079882276,0.348991220226056,"smallest","small","pentagon-small"
"2208",2208,"5f430156a3886117a286febf",35,"Male","English",29,"PROGRESSIVE","4","SUPERLATIVE","target","","diamond","[5-7-3-1]","This is the smallest diamond.",6,2672,949220574,"PROGRESSIVE-4-SUPERLATIVE",5.5,1.43270079882276,0.348991220226056,"smallest","small","diamond-small"
"2209",2209,"5f430156a3886117a286febf",35,"Male","English",32,"COARSE","3","COMPARATIVE","target","","cylinder","[3-2-7]","This is the shorter cylinder.",3,4607,949220574,"COARSE-3-COMPARATIVE",5.5,1.43270079882276,-1.74495610113028,"shorter","short","cylinder-short"
"2210",2210,"5f430156a3886117a286febf",35,"Male","English",33,"PROGRESSIVE","3","COMPARATIVE","target","","heart","[7-3-5]","This is the bigger heart.",3,5874,949220574,"PROGRESSIVE-3-COMPARATIVE",5.5,1.43270079882276,-1.74495610113028,"bigger","big","heart-big"
"2211",2211,"5f430156a3886117a286febf",35,"Male","English",38,"PROGRESSIVE","4","COMPARATIVE","target","","pentagon","[1-3-5-7]","This is the bigger pentagon.",3,3772,949220574,"PROGRESSIVE-4-COMPARATIVE",5.5,1.43270079882276,-1.74495610113028,"bigger","big","pentagon-big"
"2212",2212,"5f4330176b31f21a42eaefe1",28,"Male","English",5,"COARSE","3","SUPERLATIVE","target","","triangle","[7-3-2]","This is the smallest triangle.",7,3628,2135731429,"COARSE-3-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"smallest","small","triangle-small"
"2213",2213,"5f4330176b31f21a42eaefe1",28,"Male","English",10,"COARSE","4","SUPERLATIVE","target","","diamond","[2-3-1-7]","This is the biggest diamond.",7,4735,2135731429,"COARSE-4-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"biggest","big","diamond-big"
"2214",2214,"5f4330176b31f21a42eaefe1",28,"Male","English",12,"PROGRESSIVE","2","SUPERLATIVE","target","","cone","[5-7]","This is the shortest cone.",7,2654,2135731429,"PROGRESSIVE-2-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"shortest","short","cone-short"
"2215",2215,"5f4330176b31f21a42eaefe1",28,"Male","English",13,"PROGRESSIVE","3","COMPARATIVE","target","","heart","[5-3-7]","This is the smaller heart.",6,4228,2135731429,"PROGRESSIVE-3-COMPARATIVE",6.8,0.410391340834062,-1.94935886896179,"smaller","small","heart-small"
"2216",2216,"5f4330176b31f21a42eaefe1",28,"Male","English",18,"PROGRESSIVE","4","COMPARATIVE","target","","triangle","[5-1-3-7]","This is the bigger triangle.",6,2755,2135731429,"PROGRESSIVE-4-COMPARATIVE",6.8,0.410391340834062,-1.94935886896179,"bigger","big","triangle-big"
"2217",2217,"5f4330176b31f21a42eaefe1",28,"Male","English",19,"COARSE","2","SUPERLATIVE","target","","pentagon","[3-7]","This is the biggest pentagon.",7,3009,2135731429,"COARSE-2-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"biggest","big","pentagon-big"
"2218",2218,"5f4330176b31f21a42eaefe1",28,"Male","English",20,"PROGRESSIVE","2","COMPARATIVE","target","","cylinder","[7-5]","This is the taller cylinder.",7,2652,2135731429,"PROGRESSIVE-2-COMPARATIVE",6.8,0.410391340834062,0.487339717240449,"taller","tall","cylinder-tall"
"2219",2219,"5f4330176b31f21a42eaefe1",28,"Male","English",21,"CRISP","3","SUPERLATIVE","target","","cylinder","[7-6-2]","This is the shortest cylinder.",7,3724,2135731429,"CRISP-3-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"shortest","short","cylinder-short"
"2220",2220,"5f4330176b31f21a42eaefe1",28,"Male","English",22,"CRISP","3","COMPARATIVE","target","","diamond","[7-6-2]","This is the smaller diamond.",6,2640,2135731429,"CRISP-3-COMPARATIVE",6.8,0.410391340834062,-1.94935886896179,"smaller","small","diamond-small"
"2221",2221,"5f4330176b31f21a42eaefe1",28,"Male","English",28,"CRISP","2","SUPERLATIVE","target","","pentagon","[7-6]","This is the smallest pentagon.",7,2683,2135731429,"CRISP-2-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"smallest","small","pentagon-small"
"2222",2222,"5f4330176b31f21a42eaefe1",28,"Male","English",33,"COARSE","3","COMPARATIVE","target","","cone","[7-3-2]","This is the taller cone.",7,2592,2135731429,"COARSE-3-COMPARATIVE",6.8,0.410391340834062,0.487339717240449,"taller","tall","cone-tall"
"2223",2223,"5f4330176b31f21a42eaefe1",28,"Male","English",34,"PROGRESSIVE","3","SUPERLATIVE","target","","circle","[3-5-7]","This is the smallest circle.",7,1899,2135731429,"PROGRESSIVE-3-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"smallest","small","circle-small"
"2224",2224,"5f4330176b31f21a42eaefe1",28,"Male","English",38,"CRISP","4","COMPARATIVE","target","","circle","[2-6-1-7]","This is the bigger circle.",6,2680,2135731429,"CRISP-4-COMPARATIVE",6.8,0.410391340834062,-1.94935886896179,"bigger","big","circle-big"
"2225",2225,"5f4330176b31f21a42eaefe1",28,"Male","English",39,"CRISP","4","SUPERLATIVE","target","","heart","[7-2-6-1]","This is the biggest heart.",7,2582,2135731429,"CRISP-4-SUPERLATIVE",6.8,0.410391340834062,0.487339717240449,"biggest","big","heart-big"
"2226",2226,"5f43cd82826aec656bc661bd",30,"Male","English",0,"COARSE","3","SUPERLATIVE","target","","pentagon","[3-7-2]","This is the smallest pentagon.",6,5351,971616883,"COARSE-3-SUPERLATIVE",5.75,1.51744244666721,0.164750894209583,"smallest","small","pentagon-small"
